tweet_id,text
1067193,@SpotifyCares I’m am using a iPhone 7 and no I’m not getting any error messages I don’t know what the problem is.
2363273,30 days free @116130 - just signed up and have £9.99 taken! Fuming!
1659893,@115888 I've already redownloaded your app because my music has been skipping and it's still doing it. I don't pay $10 a month to hear that
829598,@SpotifyCares Sent!
2710071,@116130 @SpotifyCares @118062 when will ‘reputation’ be on Spotify!?😫😍
2913851,@115888 whats the problem actually i cant search music or artists pls help me (it isnt a connection problem I already try it) https://t.co/UGBx8fjChc
2904466,@SpotifyCares Also no update happened during !
1306142,"@115888 It's cool that y'all have podcasts now?! But yo, where's the Joe Rogan Experience??? @425231"
1174196,"Hey @115888 my #discoverweekly is a little weak this week. 

Just sayin."
1892488,"@SpotifyCares hey guys, need help pls 1. i’d like to get my profile verified as an artist on spotify  2. my new ep has already been linked to another artist profile"
2466898,@115888 @109236
1850802,"@spotifycares hey, i have two accounts through rogers on their 2yr free promo. about to expire.. is there a way to get them on a family plan"
557255,@115888 I tried to buy your new year long thing. There’s no ‘buy it now’ link on the webpage the email goes to.
2848318,Still no response from @SpotifyCares @115888. Said realize situation isn't ideal. Uh ok. Privacy violation not a big deal. At all. https://t.co/LMNIURNNta
283243,@SpotifyCares https://t.co/1w4lAJQRZC is a third.
2050089,"@SpotifyCares Ok, will dm"
129751,@115888 Is this legit? How to avail this?
2239632,@117153 I need help with a school project; I can’t find support on the website or @spotifycares but could you tell me how many of your users are teenagers?
1664560,@115888 WHERE’S SEVETEEN’S NEW ALBUM .
1293228,@SpotifyCares __email__
2954691,@SpotifyCares I don't see any way to type anything back with I go into the private messaging?
2400976,@SpotifyCares Yay!! Thanks Spotify!
2853007,"@115888 Spotify client to LG webOS 3.5, please!!!"
2844582,"i have to say that nothing makes me want to hulk out more than the biweekly @115888 ""Epic collection friend. Your library is all filled up. To save more, you'll need to remove some songs!"""
2717756,"@SpotifyCares @629097 @115888 omg, we love you, @spotifycares. (also, megan, also moody, also writer)"
1893231,why aren't there more mcfly albums on spotify @115888 fix this
2065303,"@SpotifyCares y’all are trash, you can’t even fix my account but you can tweet at other people, cool."
1298054,@SpotifyCares Yes it did. Thank you!
905976,"@SpotifyCares Page two, signal, twiceCoasterLane:1"
399323,"Fuck, @115888 keeps undowloading all my downloaded playlists... wtf"
685843,"@SpotifyCares i payed for Spotify premium on the 18th of November for next month, but then i got this email today- https://t.co/uugIC9Fk91"
1532323,@475301 @SpotifyCares any setting suggestions I should try?
1890679,@SpotifyCares my daughter invited me to join family plan. Keep getting error message. Premium code not valid. Help please.
301173,@SpotifyCares Nope :(
656478,"@SpotifyCares ok sounds good. Yeh the drag and drop could use a bit of love. All good for now, thanks"
2397299,@SpotifyCares Any ideas why I can’t listen to Spotify through the Bluetooth in my car after the update?
2539786,"Help, why isn't Spotify letting me play HNDRXX"
1445714,@115888 When are you coming the South Africa?
1933187,Spent 10 minutes in figuring out to subscribe to @115888 premium from iPhone app and failed! 🙄😠.
1527864,@115888 please make an Apple Watch app!!!
1215730,"@SpotifyCares I have a galaxy tab 7.0, android 4.4 and previous version to last version of Spotify"
1531538,@SpotifyCares Also tried uninstalling/reinstalling on both.
1287769,@SpotifyCares No it played one song and then played more ads. I don’t think it crashed at any point
1132351,@115888 need a function where you can share music with your friends in-app
1601182,@SpotifyCares Happens on everything. Soundcloud is noticeably louder. Nope
956463,@SpotifyCares Hi! I'm having issues with my spotify where it pauses randomly saying its being used elsewhere. Thanks ^^
2438667,@SpotifyCares Wow! Super fast reply. Thanks for the feedback. Will certainly do! Hope it launches here soon 🤞🏻
2225651,but why the hell was reem by joey essex recommended for me @115888 what are u doin to me
